severity,issue_type,question_id,paper_family,paper,question_number,question_image_path,mark_scheme_image_path,question_image_url,mark_scheme_image_url,details,evidence,confirmed_visual_observation
risk,pipeline_image_review_flags,15summer25_q06,p1,15summer25,6,p1/15summer25/questions/q06.png,p1/15summer25/mark_scheme/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/15summer25/questions/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/15summer25/mark_scheme/q06.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,validation_status_review_with_image_flags,15summer25_q06,p1,15summer25,6,p1/15summer25/questions/q06.png,p1/15summer25/mark_scheme/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/15summer25/questions/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/15summer25/mark_scheme/q06.png,Pipeline validation_status='review' with image-related flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,15summer25_q07,p1,15summer25,7,p1/15summer25/questions/q07.png,p1/15summer25/mark_scheme/q07.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/15summer25/questions/q07.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/15summer25/mark_scheme/q07.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,15summer25_q07,p1,15summer25,7,p1/15summer25/questions/q07.png,p1/15summer25/mark_scheme/q07.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/15summer25/questions/q07.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/15summer25/mark_scheme/q07.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,validation_status_review_with_image_flags,15summer25_q07,p1,15summer25,7,p1/15summer25/questions/q07.png,p1/15summer25/mark_scheme/q07.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/15summer25/questions/q07.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/15summer25/mark_scheme/q07.png,Pipeline validation_status='review' with image-related flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,15summer25_q08,p1,15summer25,8,p1/15summer25/questions/q08.png,p1/15summer25/mark_scheme/q08.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/15summer25/questions/q08.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/15summer25/mark_scheme/q08.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,15summer25_q08,p1,15summer25,8,p1/15summer25/questions/q08.png,p1/15summer25/mark_scheme/q08.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/15summer25/questions/q08.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/15summer25/mark_scheme/q08.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,validation_status_review_with_image_flags,15summer25_q08,p1,15summer25,8,p1/15summer25/questions/q08.png,p1/15summer25/mark_scheme/q08.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/15summer25/questions/q08.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/15summer25/mark_scheme/q08.png,Pipeline validation_status='review' with image-related flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,15summer25_q09,p1,15summer25,9,p1/15summer25/questions/q09.png,p1/15summer25/mark_scheme/q09.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/15summer25/questions/q09.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/15summer25/mark_scheme/q09.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,15summer25_q09,p1,15summer25,9,p1/15summer25/questions/q09.png,p1/15summer25/mark_scheme/q09.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/15summer25/questions/q09.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/15summer25/mark_scheme/q09.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,validation_status_review_with_image_flags,15summer25_q09,p1,15summer25,9,p1/15summer25/questions/q09.png,p1/15summer25/mark_scheme/q09.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/15summer25/questions/q09.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/15summer25/mark_scheme/q09.png,Pipeline validation_status='review' with image-related flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,15summer25_q10,p1,15summer25,10,p1/15summer25/questions/q10.png,p1/15summer25/mark_scheme/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/15summer25/questions/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/15summer25/mark_scheme/q10.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,15summer25_q10,p1,15summer25,10,p1/15summer25/questions/q10.png,p1/15summer25/mark_scheme/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/15summer25/questions/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/15summer25/mark_scheme/q10.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,validation_status_review_with_image_flags,15summer25_q10,p1,15summer25,10,p1/15summer25/questions/q10.png,p1/15summer25/mark_scheme/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/15summer25/questions/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p1/15summer25/mark_scheme/q10.png,Pipeline validation_status='review' with image-related flags,markscheme_image_uncertain,
risk,pipeline_image_review_flags,03autumn08_q01,p3,03autumn08,1,p3/03autumn08/questions/q01.png,p3/03autumn08/mark_scheme/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03autumn08/questions/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03autumn08/mark_scheme/q01.png,Pipeline reported image/crop/content review flags,paper_total_mismatch,
risk,validation_status_review_with_image_flags,03autumn08_q01,p3,03autumn08,1,p3/03autumn08/questions/q01.png,p3/03autumn08/mark_scheme/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03autumn08/questions/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03autumn08/mark_scheme/q01.png,Pipeline validation_status='review' with image-related flags,paper_total_mismatch,
risk,pipeline_image_review_flags,03autumn08_q02,p3,03autumn08,2,p3/03autumn08/questions/q02.png,p3/03autumn08/mark_scheme/q02.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03autumn08/questions/q02.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03autumn08/mark_scheme/q02.png,Pipeline reported image/crop/content review flags,paper_total_mismatch,
risk,validation_status_review_with_image_flags,03autumn08_q02,p3,03autumn08,2,p3/03autumn08/questions/q02.png,p3/03autumn08/mark_scheme/q02.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03autumn08/questions/q02.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03autumn08/mark_scheme/q02.png,Pipeline validation_status='review' with image-related flags,paper_total_mismatch,
risk,pipeline_image_review_flags,03autumn08_q03,p3,03autumn08,3,p3/03autumn08/questions/q03.png,p3/03autumn08/mark_scheme/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03autumn08/questions/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03autumn08/mark_scheme/q03.png,Pipeline reported image/crop/content review flags,paper_total_mismatch,
risk,validation_status_review_with_image_flags,03autumn08_q03,p3,03autumn08,3,p3/03autumn08/questions/q03.png,p3/03autumn08/mark_scheme/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03autumn08/questions/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03autumn08/mark_scheme/q03.png,Pipeline validation_status='review' with image-related flags,paper_total_mismatch,
risk,pipeline_image_review_flags,03autumn08_q04,p3,03autumn08,4,p3/03autumn08/questions/q04.png,p3/03autumn08/mark_scheme/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03autumn08/questions/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03autumn08/mark_scheme/q04.png,Pipeline reported image/crop/content review flags,paper_total_mismatch,
risk,validation_status_review_with_image_flags,03autumn08_q04,p3,03autumn08,4,p3/03autumn08/questions/q04.png,p3/03autumn08/mark_scheme/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03autumn08/questions/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03autumn08/mark_scheme/q04.png,Pipeline validation_status='review' with image-related flags,paper_total_mismatch,
risk,pipeline_image_review_flags,03autumn08_q05,p3,03autumn08,5,p3/03autumn08/questions/q05.png,p3/03autumn08/mark_scheme/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03autumn08/questions/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03autumn08/mark_scheme/q05.png,Pipeline reported image/crop/content review flags,paper_total_mismatch,
risk,validation_status_review_with_image_flags,03autumn08_q05,p3,03autumn08,5,p3/03autumn08/questions/q05.png,p3/03autumn08/mark_scheme/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03autumn08/questions/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03autumn08/mark_scheme/q05.png,Pipeline validation_status='review' with image-related flags,paper_total_mismatch,
risk,pipeline_image_review_flags,03autumn08_q06,p3,03autumn08,6,p3/03autumn08/questions/q06.png,p3/03autumn08/mark_scheme/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03autumn08/questions/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03autumn08/mark_scheme/q06.png,Pipeline reported image/crop/content review flags,paper_total_mismatch,
risk,validation_status_review_with_image_flags,03autumn08_q06,p3,03autumn08,6,p3/03autumn08/questions/q06.png,p3/03autumn08/mark_scheme/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03autumn08/questions/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03autumn08/mark_scheme/q06.png,Pipeline validation_status='review' with image-related flags,paper_total_mismatch,
risk,pipeline_image_review_flags,03autumn08_q07,p3,03autumn08,7,p3/03autumn08/questions/q07.png,p3/03autumn08/mark_scheme/q07.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03autumn08/questions/q07.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03autumn08/mark_scheme/q07.png,Pipeline reported image/crop/content review flags,paper_total_mismatch,
risk,validation_status_review_with_image_flags,03autumn08_q07,p3,03autumn08,7,p3/03autumn08/questions/q07.png,p3/03autumn08/mark_scheme/q07.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03autumn08/questions/q07.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03autumn08/mark_scheme/q07.png,Pipeline validation_status='review' with image-related flags,paper_total_mismatch,
risk,pipeline_image_review_flags,03autumn08_q08,p3,03autumn08,8,p3/03autumn08/questions/q08.png,p3/03autumn08/mark_scheme/q08.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03autumn08/questions/q08.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03autumn08/mark_scheme/q08.png,Pipeline reported image/crop/content review flags,paper_total_mismatch,
risk,validation_status_review_with_image_flags,03autumn08_q08,p3,03autumn08,8,p3/03autumn08/questions/q08.png,p3/03autumn08/mark_scheme/q08.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03autumn08/questions/q08.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03autumn08/mark_scheme/q08.png,Pipeline validation_status='review' with image-related flags,paper_total_mismatch,
risk,pipeline_image_review_flags,03autumn08_q09,p3,03autumn08,9,p3/03autumn08/questions/q09.png,p3/03autumn08/mark_scheme/q09.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03autumn08/questions/q09.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03autumn08/mark_scheme/q09.png,Pipeline reported image/crop/content review flags,paper_total_mismatch,
risk,validation_status_review_with_image_flags,03autumn08_q09,p3,03autumn08,9,p3/03autumn08/questions/q09.png,p3/03autumn08/mark_scheme/q09.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03autumn08/questions/q09.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03autumn08/mark_scheme/q09.png,Pipeline validation_status='review' with image-related flags,paper_total_mismatch,
risk,pipeline_image_review_flags,03autumn08_q10,p3,03autumn08,10,p3/03autumn08/questions/q10.png,p3/03autumn08/mark_scheme/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03autumn08/questions/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03autumn08/mark_scheme/q10.png,Pipeline reported image/crop/content review flags,paper_total_mismatch,
risk,validation_status_review_with_image_flags,03autumn08_q10,p3,03autumn08,10,p3/03autumn08/questions/q10.png,p3/03autumn08/mark_scheme/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03autumn08/questions/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03autumn08/mark_scheme/q10.png,Pipeline validation_status='review' with image-related flags,paper_total_mismatch,
risk,pipeline_image_review_flags,03summer08_q03,p3,03summer08,3,p3/03summer08/questions/q03.png,p3/03summer08/mark_scheme/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03summer08/questions/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03summer08/mark_scheme/q03.png,Pipeline reported image/crop/content review flags,polluted_pass_requires_review,
risk,validation_status_fail,03summer08_q03,p3,03summer08,3,p3/03summer08/questions/q03.png,p3/03summer08/mark_scheme/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03summer08/questions/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03summer08/mark_scheme/q03.png,Pipeline validation_status='fail',polluted_pass_requires_review,
risk,pipeline_image_review_flags,03summer09_q06,p3,03summer09,6,p3/03summer09/questions/q06.png,p3/03summer09/mark_scheme/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03summer09/questions/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03summer09/mark_scheme/q06.png,Pipeline reported image/crop/content review flags,"polluted_pass_requires_review,question_scope_contaminated",
risk,validation_status_fail,03summer09_q06,p3,03summer09,6,p3/03summer09/questions/q06.png,p3/03summer09/mark_scheme/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03summer09/questions/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03summer09/mark_scheme/q06.png,Pipeline validation_status='fail',"polluted_pass_requires_review,question_scope_contaminated",
risk,mark_scheme_crop_confidence_review,03summer09_q09,p3,03summer09,9,p3/03summer09/questions/q09.png,p3/03summer09/mark_scheme/q09.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03summer09/questions/q09.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03summer09/mark_scheme/q09.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,03summer09_q09,p3,03summer09,9,p3/03summer09/questions/q09.png,p3/03summer09/mark_scheme/q09.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03summer09/questions/q09.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/03summer09/mark_scheme/q09.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,pipeline_image_review_flags,11autumn18_q01,p3,11autumn18,1,p3/11autumn18/questions/q01.png,p3/11autumn18/mark_scheme/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/11autumn18/questions/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/11autumn18/mark_scheme/q01.png,Pipeline reported image/crop/content review flags,markscheme_foreign_question_boundary_trimmed,
risk,pipeline_image_review_flags,11autumn24_q04,p3,11autumn24,4,p3/11autumn24/questions/q04.png,p3/11autumn24/mark_scheme/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/11autumn24/questions/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/11autumn24/mark_scheme/q04.png,Pipeline reported image/crop/content review flags,markscheme_foreign_question_boundary_trimmed,
